ID,prompt,model,repeat,status,error,premise,hypothesis,raw_KB,original_item_f1,lemmatized_item_f1,unordered_item_f1,combined_item_f1,lemma_item_f1_delta,unordered_item_f1_delta,combined_item_f1_delta,best_scoring_modes,best_item_f1_gain_over_original,any_item_f1_gain,lemma_item_f1_gain,lemma_item_f1_loss,unordered_item_f1_gain,unordered_item_f1_loss,combined_item_f1_gain,combined_item_f1_loss,original_exact_match,original_best_reference_column,original_scored_prediction,original_scored_reference,original_tp,original_fp,original_fn,lemmatized_exact_match,lemmatized_best_reference_column,lemmatized_scored_prediction,lemmatized_scored_reference,lemmatized_tp,lemmatized_fp,lemmatized_fn,unordered_exact_match,unordered_best_reference_column,unordered_scored_prediction,unordered_scored_reference,unordered_tp,unordered_fp,unordered_fn,combined_exact_match,combined_best_reference_column,combined_scored_prediction,combined_scored_reference,combined_tp,combined_fp,combined_fn,lemma_new_exact_match,unordered_new_exact_match,combined_new_exact_match
114368470.jpg#1r1e,lasha,google/gemini-3.1-flash-lite,1,non_entailment,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114368470.jpg#1r1e,lasha,google/gemini-3.1-flash-lite,2,non_entailment,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114368470.jpg#1r1e,lasha,google/gemini-3.1-flash-lite,3,non_entailment,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114368470.jpg#1r1e,lasha,google/gemini-3.1-flash-lite,4,non_entailment,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114368470.jpg#1r1e,lasha,google/gemini-3.1-flash-lite,5,non_entailment,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114368470.jpg#1r1e,lasha,google/gemini-3.5-flash,1,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(stand in line, wait)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,0,0
114368470.jpg#1r1e,lasha,google/gemini-3.5-flash,2,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(stand in line, wait)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,0,0
114368470.jpg#1r1e,lasha,google/gemini-3.5-flash,3,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(stand in line, wait)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,0,0
114368470.jpg#1r1e,lasha,google/gemini-3.5-flash,4,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(stand in line, wait)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait""]]",[],0,1,0,0,0,0
114368470.jpg#1r1e,lasha,google/gemini-3.5-flash,5,non_entailment,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114368470.jpg#1r1e,lasha,google/gemma-3-4b-it,1,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(boy, person); isa_wn(standing in line, waiting)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""boy"", ""person""], [""standing in line"", ""waiting""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""stand in line"", ""wait""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""standing in line"", ""waiting""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""stand in line"", ""wait""]]",[],0,2,0,0,0,0
114368470.jpg#1r1e,lasha,google/gemma-3-4b-it,2,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(boy, person); isa_wn(standing in line, waiting)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""boy"", ""person""], [""standing in line"", ""waiting""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""stand in line"", ""wait""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""standing in line"", ""waiting""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""stand in line"", ""wait""]]",[],0,2,0,0,0,0
114368470.jpg#1r1e,lasha,google/gemma-3-4b-it,3,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(boy, person); isa_wn(standing in line, waiting)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""boy"", ""person""], [""standing in line"", ""waiting""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""stand in line"", ""wait""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""standing in line"", ""waiting""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""stand in line"", ""wait""]]",[],0,2,0,0,0,0
114368470.jpg#1r1e,lasha,google/gemma-3-4b-it,4,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(boy, person); isa_wn(standing in line, waiting)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""boy"", ""person""], [""standing in line"", ""waiting""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""stand in line"", ""wait""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""standing in line"", ""waiting""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""stand in line"", ""wait""]]",[],0,2,0,0,0,0
114368470.jpg#1r1e,lasha,google/gemma-3-4b-it,5,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(boy, person); isa_wn(standing in line, waiting)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""boy"", ""person""], [""standing in line"", ""waiting""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""stand in line"", ""wait""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""standing in line"", ""waiting""]]",[],0,2,0,0,Stefan_KB,"[[""boy"", ""person""], [""stand in line"", ""wait""]]",[],0,2,0,0,0,0
114368470.jpg#1r1e,lasha,openai/gpt-5.4,1,non_entailment,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114368470.jpg#1r1e,lasha,openai/gpt-5.4,2,non_entailment,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114368470.jpg#1r1e,lasha,openai/gpt-5.4,3,non_entailment,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114368470.jpg#1r1e,lasha,openai/gpt-5.4,4,non_entailment,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114368470.jpg#1r1e,lasha,openai/gpt-5.4,5,non_entailment,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114368470.jpg#1r1e,lasha,openai/gpt-5.4-mini,1,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(standing in line, waiting to pay)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""standing in line"", ""waiting to pay""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,Stefan_KB,"[[""standing in line"", ""waiting to pay""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,0,0
114368470.jpg#1r1e,lasha,openai/gpt-5.4-mini,2,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(standing in line, waiting to pay)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""standing in line"", ""waiting to pay""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,Stefan_KB,"[[""standing in line"", ""waiting to pay""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,0,0
114368470.jpg#1r1e,lasha,openai/gpt-5.4-mini,3,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(standing in line, waiting to pay)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""standing in line"", ""waiting to pay""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,Stefan_KB,"[[""standing in line"", ""waiting to pay""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,0,0
114368470.jpg#1r1e,lasha,openai/gpt-5.4-mini,4,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(standing in line, waiting to pay)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""standing in line"", ""waiting to pay""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,Stefan_KB,"[[""standing in line"", ""waiting to pay""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,0,0
114368470.jpg#1r1e,lasha,openai/gpt-5.4-mini,5,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(standing in line, waiting to pay)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""standing in line"", ""waiting to pay""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,Stefan_KB,"[[""standing in line"", ""waiting to pay""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,0,0
114368470.jpg#1r1e,lasha,openai/gpt-oss-20b,1,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(line, wait)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""line"", ""wait""]]",[],0,1,0,0,Stefan_KB,"[[""line"", ""wait""]]",[],0,1,0,0,0,0
114368470.jpg#1r1e,lasha,openai/gpt-oss-20b,2,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,1,Stefan_KB,[],[],0,0,0,1,Stefan_KB,[],[],0,0,0,1,Stefan_KB,[],[],0,0,0,1,Stefan_KB,[],[],0,0,0,0,0,0
114368470.jpg#1r1e,lasha,openai/gpt-oss-20b,3,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,1,Stefan_KB,[],[],0,0,0,1,Stefan_KB,[],[],0,0,0,1,Stefan_KB,[],[],0,0,0,1,Stefan_KB,[],[],0,0,0,0,0,0
114368470.jpg#1r1e,lasha,openai/gpt-oss-20b,4,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,NO_RELATION,1.0,1.0,1.0,1.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,1,Stefan_KB,[],[],0,0,0,1,Stefan_KB,[],[],0,0,0,1,Stefan_KB,[],[],0,0,0,1,Stefan_KB,[],[],0,0,0,0,0,0
114368470.jpg#1r1e,lasha,openai/gpt-oss-20b,5,valid,,Boy standing in line in a grocery store with his items on the conveyor belt.,He is waiting to pay.,"isa_wn(stand in line, wait to pay)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,Stefan_KB,"[[""stand in line"", ""wait to pay""]]",[],0,1,0,0,0,0
1184967930.jpg#4r4e,lasha,anthropic/claude-haiku-4.5,1,non_entailment,,A dog in a field.,A dog is in grass.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184967930.jpg#4r4e,lasha,anthropic/claude-haiku-4.5,2,non_entailment,,A dog in a field.,A dog is in grass.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184967930.jpg#4r4e,lasha,anthropic/claude-haiku-4.5,3,non_entailment,,A dog in a field.,A dog is in grass.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184967930.jpg#4r4e,lasha,anthropic/claude-haiku-4.5,4,non_entailment,,A dog in a field.,A dog is in grass.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184967930.jpg#4r4e,lasha,anthropic/claude-haiku-4.5,5,non_entailment,,A dog in a field.,A dog is in grass.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184967930.jpg#4r4e,lasha,anthropic/claude-sonnet-4.5,1,non_entailment,,A dog in a field.,A dog is in grass.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184967930.jpg#4r4e,lasha,anthropic/claude-sonnet-4.5,2,non_entailment,,A dog in a field.,A dog is in grass.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184967930.jpg#4r4e,lasha,anthropic/claude-sonnet-4.5,3,non_entailment,,A dog in a field.,A dog is in grass.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184967930.jpg#4r4e,lasha,anthropic/claude-sonnet-4.5,4,non_entailment,,A dog in a field.,A dog is in grass.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184967930.jpg#4r4e,lasha,anthropic/claude-sonnet-4.5,5,non_entailment,,A dog in a field.,A dog is in grass.,NO_RELATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184967930.jpg#4r4e,lasha,google/gemini-3.1-flash-lite,1,valid,,A dog in a field.,A dog is in grass.,"isa_wn(field, grass)",1.0,1.0,1.0,1.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,0,0,0
1184967930.jpg#4r4e,lasha,google/gemini-3.1-flash-lite,2,valid,,A dog in a field.,A dog is in grass.,"isa_wn(field, grass)",1.0,1.0,1.0,1.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,0,0,0
1184967930.jpg#4r4e,lasha,google/gemini-3.1-flash-lite,3,valid,,A dog in a field.,A dog is in grass.,"isa_wn(field, grass)",1.0,1.0,1.0,1.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,0,0,0
1184967930.jpg#4r4e,lasha,google/gemini-3.1-flash-lite,4,valid,,A dog in a field.,A dog is in grass.,"isa_wn(field, grass)",1.0,1.0,1.0,1.0,0.0,0.0,0.0,original;lemmas;argument_order_agnostic;combined,0.0,0,0,0,0,0,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,1,Stefan_KB,"[[""field"", ""grass""]]","[[""field"", ""grass""]]",1,0,0,0,0,0
